project,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,memory_usage,statement_coverage,branch_coverage,total_violations,violations,unique_violations,unique_violations_count,violations_by_location,total_monitors,monitors,total_events,events,end_to_end_start_time,end_to_end_end_time,time_instrumentation_start,time_instrumentation_end,time_create_monitor_end,time_post_run_start,time_post_run_end,pymop_ast_time,pymop_start_time
APS-Networks-bfrt-helper,D,129,0,0,0,0,0,0.54,pymop,5.744796668395996,1.3224642276763916,0.9894576918029785,0.0,8.056718587875366,239320,x,x,0,,0,,,55,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=30<>UnsafeListIterator=12,4617,WrongTypeAddedAnalysis=check_append=735<>WrongTypeAddedAnalysis=check_insert=735<>WrongTypeAddedAnalysis=check_extend=735<>WrongTypeAddedAnalysis=check_add=735<>WrongTypeAddedAnalysis=check_add_assign=2<>StringConcatAnalysis=add=2<>BuiltinAllAnalysis=violation=730<>InPlaceSortAnalysis=list_used=54<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=71<>NonFinitesAnalysis=non_finite_op=730<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=23<>FileClosedAnalysis=open=16<>FileClosedAnalysis=close=15<>FileClosedAnalysis=end=14<>UnsafeListIterator=createList=18,1769410035.7738557,1769410043.8305743,x,1769410041.1755424,1769410042.4980066,x,x,0.34311,1769410037.5889256
APS-Networks-bfrt-helper,D,129,0,0,0,0,0,25.32,pymop_libs,17.40784149812317,0.7824616432189941,29.614062970413208,0.0,47.80436611175537,320116,x,x,1,WrongTypeAddedAnalysis=1,1,WrongTypeAddedAnalysis=1;,/bfrt-helper/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1,9105,UnsafeListIterator=6687<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=2207<>ArgParse_Parent=1<>FileClosedAnalysis=30<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=144,2159303,UnsafeListIterator=createList=20897<>UnsafeListIterator=updateList=8215<>WrongTypeAddedAnalysis=check_append=322676<>WrongTypeAddedAnalysis=check_insert=322676<>WrongTypeAddedAnalysis=check_extend=322676<>WrongTypeAddedAnalysis=check_add=322676<>WrongTypeAddedAnalysis=check_add_assign=16435<>StringConcatAnalysis=add=16435<>BuiltinAllAnalysis=violation=312376<>InPlaceSortAnalysis=list_used=37966<>InPlaceSortAnalysis=list_sorted=4<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=70458<>NonFinitesAnalysis=non_finite_op=312202<>StringStripAnalysis=strip=389<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=53175<>ComparisonBehaviorAnalysis=eq_end=10596<>UnsafeDictIterator=createDict=2723<>UnsafeDictIterator=updateDict=6365<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=16<>FileClosedAnalysis=close=15<>FileClosedAnalysis=end=14<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=146<>PyDocs_MustSortBeforeGroupBy=modify=144,1769410075.8484995,1769410123.6528656,x,1769410091.40768,1769410092.1901417,x,x,1.848661,1769410078.185352
Adeniyilowee-CI-CD-with-Github-Actions,original,11,0,1,2,0,0,0.08,original,0.0,0.0,0.4326324462890625,0.0,0.4326324462890625,36316,81.7,60.0,x,,x,x,,x,,x,,1769408808.6017866,1769408809.034419,x,x,x,x,x,x,x
Adeniyilowee-CI-CD-with-Github-Actions,D,11,0,1,2,0,0,0.32,pymop,9.497377514480592,2.0706048011779785,1.3873842958221436,0.0,12.955366611480713,243868,x,x,0,,0,,,61,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=46<>UnsafeListIterator=1<>UnsafeDictIterator=1,187,WrongTypeAddedAnalysis=check_append=17<>WrongTypeAddedAnalysis=check_insert=17<>WrongTypeAddedAnalysis=check_extend=17<>WrongTypeAddedAnalysis=check_add=17<>WrongTypeAddedAnalysis=check_add_assign=4<>StringConcatAnalysis=add=4<>BuiltinAllAnalysis=violation=16<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=1<>NonFinitesAnalysis=non_finite_op=16<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=1<>FileClosedAnalysis=open=24<>FileClosedAnalysis=close=23<>FileClosedAnalysis=end=22<>UnsafeListIterator=createList=1<>UnsafeDictIterator=createDict=1<>UnsafeDictIterator=updateDict=4,1769408843.5349016,1769408856.4902682,x,1769408852.7990801,1769408854.869685,x,x,0.233199,1769408849.1164732
Adeniyilowee-CI-CD-with-Github-Actions,D,11,0,1,2,0,0,8.94,pymop_libs,17.43534996064758,0.8809537887573242,16.323278169311525,0.0,34.63958191871643,302736,x,x,2,WrongTypeAddedAnalysis=2,1,WrongTypeAddedAnalysis=1;,/CI-CD-with-Github-Actions/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1611:WrongTypeAddedAnalysis=1,3490,UnsafeListIterator=2799<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=583<>ArgParse_Parent=6<>FileClosedAnalysis=48<>Pydocs_MustReleaseLock=2<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=16,817311,UnsafeListIterator=createList=5275<>UnsafeListIterator=updateList=6805<>UnsafeListIterator=createIter=1<>UnsafeListIterator=next=1<>WrongTypeAddedAnalysis=check_append=126952<>WrongTypeAddedAnalysis=check_insert=126952<>WrongTypeAddedAnalysis=check_extend=126952<>WrongTypeAddedAnalysis=check_add=126952<>WrongTypeAddedAnalysis=check_add_assign=4286<>StringConcatAnalysis=add=4286<>BuiltinAllAnalysis=violation=123922<>InPlaceSortAnalysis=list_used=13487<>InPlaceSortAnalysis=list_sorted=46<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=11939<>NonFinitesAnalysis=non_finite_op=123748<>StringStripAnalysis=strip=403<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=1596<>ComparisonBehaviorAnalysis=eq_end=10319<>UnsafeDictIterator=createDict=612<>UnsafeDictIterator=updateDict=2576<>ArgParse_Parent=created=6<>ArgParse_Parent=argument_added=6<>FileClosedAnalysis=open=25<>FileClosedAnalysis=close=24<>FileClosedAnalysis=end=23<>Pydocs_MustReleaseLock=acquire=36<>Pydocs_MustReleaseLock=release=36<>Pydocs_MustReleaseLock=end=1<>faulthandler_disableBeforeClose=register=2<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=16<>PyDocs_MustSortBeforeGroupBy=modify=1,1769408889.1476758,1769408923.7872577,x,1769408904.7501397,1769408905.6310935,x,x,1.832886,1769408891.30506
Aditya-1998k-CacheCraft,original,4,0,0,0,0,0,1.51,original,0.0,0.0,1.94281005859375,0.0,1.94281005859375,27544,95.0,78.6,x,,x,x,,x,,x,,1769410573.7917964,1769410575.7346065,x,x,x,x,x,x,x
Aditya-1998k-CacheCraft,D,4,0,0,0,0,0,1.57,pymop,10.086768971725464,2.449249744415283,2.1506792437591553,0.0,14.686697959899902,224240,x,x,0,,0,,,25,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=12,394,WrongTypeAddedAnalysis=check_append=59<>WrongTypeAddedAnalysis=check_insert=59<>WrongTypeAddedAnalysis=check_extend=59<>WrongTypeAddedAnalysis=check_add=59<>WrongTypeAddedAnalysis=check_add_assign=9<>StringConcatAnalysis=add=9<>BuiltinAllAnalysis=violation=59<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=1<>NonFinitesAnalysis=non_finite_op=59<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=1<>FileClosedAnalysis=open=7<>FileClosedAnalysis=close=6<>FileClosedAnalysis=end=5,1769410602.7486186,1769410617.4353166,x,1769410612.7997916,1769410615.2490413,x,x,0.035596,1769410609.5819614
Aditya-1998k-CacheCraft,D,4,0,0,0,0,0,2.25,pymop_libs,13.592785903060912,0.6852657794952393,4.665103129302978,0.0,18.94315481185913,295448,x,x,0,,0,,,1515,UnsafeListIterator=1074<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=383<>ArgParse_Parent=1<>FileClosedAnalysis=12<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=9,217861,UnsafeListIterator=createList=2292<>UnsafeListIterator=updateList=778<>WrongTypeAddedAnalysis=check_append=33833<>WrongTypeAddedAnalysis=check_insert=33833<>WrongTypeAddedAnalysis=check_extend=33833<>WrongTypeAddedAnalysis=check_add=33833<>WrongTypeAddedAnalysis=check_add_assign=1634<>StringConcatAnalysis=add=1634<>BuiltinAllAnalysis=violation=33382<>InPlaceSortAnalysis=list_used=4332<>InPlaceSortAnalysis=list_sorted=4<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=1387<>NonFinitesAnalysis=non_finite_op=33230<>StringStripAnalysis=strip=14<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=240<>ComparisonBehaviorAnalysis=eq_end=1123<>UnsafeDictIterator=createDict=407<>UnsafeDictIterator=updateDict=2014<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=7<>FileClosedAnalysis=close=6<>FileClosedAnalysis=end=5<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=9<>PyDocs_MustSortBeforeGroupBy=modify=3,1769410637.1099803,1769410656.0531352,x,1769410649.3800282,1769410650.065294,x,x,1.322738,1769410639.252246
AgeOfLearning-upackage,original,3,0,0,0,0,0,0.03,original,0.0,0.0,0.4613473415374756,0.0,0.4613473415374756,32364,34.6,0.0,x,,x,x,,x,,x,,1769405544.3000329,1769405544.7613802,x,x,x,x,x,x,x
AgeOfLearning-upackage,D,3,0,0,0,0,0,0.09,pymop,6.872075286727905,1.692657232284546,0.5541293946685791,0.0,9.11886191368103,221592,x,x,0,,0,,,27,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=14,83,WrongTypeAddedAnalysis=check_append=9<>WrongTypeAddedAnalysis=check_insert=9<>WrongTypeAddedAnalysis=check_extend=9<>WrongTypeAddedAnalysis=check_add=9<>BuiltinAllAnalysis=violation=9<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=3<>NonFinitesAnalysis=non_finite_op=9<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=3<>FileClosedAnalysis=open=8<>FileClosedAnalysis=close=7<>FileClosedAnalysis=end=6,1769405569.0575068,1769405578.1763687,x,1769405575.875801,1769405577.5684583,x,x,0.053781,1769405572.9073431
AgeOfLearning-upackage,D,3,0,0,0,0,0,1.27,pymop_libs,14.35193112399292,0.6982626914978027,3.3104381272583008,0.0,18.360631942749023,301616,x,x,3,WrongTypeAddedAnalysis=1;InvalidComparisonAnalysis=2,2,WrongTypeAddedAnalysis=1;InvalidComparisonAnalysis=1;,/upackage/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1;/upackage/venv/lib/python3.12/site-packages/yaml/constructor.py:266:InvalidComparisonAnalysis=1,1556,UnsafeListIterator=1118<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=379<>ArgParse_Parent=1<>FileClosedAnalysis=14<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=8,219613,UnsafeListIterator=createList=2222<>UnsafeListIterator=updateList=792<>WrongTypeAddedAnalysis=check_append=34178<>WrongTypeAddedAnalysis=check_insert=34178<>WrongTypeAddedAnalysis=check_extend=34178<>WrongTypeAddedAnalysis=check_add=34178<>WrongTypeAddedAnalysis=check_add_assign=1615<>StringConcatAnalysis=add=1615<>BuiltinAllAnalysis=violation=33742<>InPlaceSortAnalysis=list_used=4225<>InPlaceSortAnalysis=list_sorted=5<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=1294<>NonFinitesAnalysis=non_finite_op=33590<>StringStripAnalysis=strip=17<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=195<>ComparisonBehaviorAnalysis=eq_end=1075<>UnsafeDictIterator=createDict=389<>UnsafeDictIterator=updateDict=2063<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=8<>FileClosedAnalysis=close=7<>FileClosedAnalysis=end=6<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=8<>PyDocs_MustSortBeforeGroupBy=modify=5,1769405599.9867272,1769405618.3473592,x,1769405612.5970364,1769405613.295299,x,x,1.741622,1769405602.0492573
Aggify-aggify,original,244,0,0,0,0,0,0.37,original,0.0,0.0,0.6124088764190674,0.0,0.6124088764190674,38032,100.0,97.6,x,,x,x,,x,,x,,1769404638.4208,1769404639.0332088,x,x,x,x,x,x,x
Aggify-aggify,D,244,0,0,0,0,0,2.27,pymop,6.110948152313233,1.1708338260650635,2.2483295729064943,0.0,9.53011155128479,248488,x,x,0,,0,,,2323,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=16<>UnsafeDictIterator=1275<>UnsafeListIterator=1019,73597,WrongTypeAddedAnalysis=check_append=11000<>WrongTypeAddedAnalysis=check_insert=11000<>WrongTypeAddedAnalysis=check_extend=11000<>WrongTypeAddedAnalysis=check_add=11000<>WrongTypeAddedAnalysis=check_add_assign=344<>StringConcatAnalysis=add=344<>BuiltinAllAnalysis=violation=10847<>InPlaceSortAnalysis=list_used=1745<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=514<>NonFinitesAnalysis=non_finite_op=10847<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=391<>ComparisonBehaviorAnalysis=ne_end=123<>FileClosedAnalysis=open=9<>FileClosedAnalysis=close=8<>FileClosedAnalysis=end=7<>UnsafeDictIterator=createDict=2030<>UnsafeDictIterator=updateDict=329<>UnsafeDictIterator=createIter=1<>UnsafeDictIterator=next=1<>UnsafeListIterator=createList=1477<>UnsafeListIterator=updateList=551<>UnsafeListIterator=createIter=27,1769404666.4560428,1769404675.9861543,x,1769404671.861106,1769404673.0319397,x,x,0.705885,1769404668.755227
Aggify-aggify,D,244,0,0,0,0,0,56.75,pymop_libs,19.15685982003784,0.8471939563751221,55.97722821936035,0.0,75.98128199577332,379960,x,x,255,WrongTypeAddedAnalysis=1;InvalidComparisonAnalysis=254,3,WrongTypeAddedAnalysis=1;InvalidComparisonAnalysis=2;,/aggify/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1716:WrongTypeAddedAnalysis=1;/aggify/venv/lib/python3.12/site-packages/mongoengine/base/metaclasses.py:298:InvalidComparisonAnalysis=1;/aggify/venv/lib/python3.12/site-packages/mongoengine/base/document.py:1011:InvalidComparisonAnalysis=1,18401,UnsafeListIterator=12132<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=6104<>ArgParse_Parent=6<>FileClosedAnalysis=16<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=107,2736922,UnsafeListIterator=createList=41401<>UnsafeListIterator=updateList=15639<>UnsafeListIterator=createIter=27<>WrongTypeAddedAnalysis=check_append=418535<>WrongTypeAddedAnalysis=check_insert=418535<>WrongTypeAddedAnalysis=check_extend=418535<>WrongTypeAddedAnalysis=check_add=418535<>WrongTypeAddedAnalysis=check_add_assign=18293<>StringConcatAnalysis=add=18293<>BuiltinAllAnalysis=violation=410723<>InPlaceSortAnalysis=list_used=69274<>InPlaceSortAnalysis=list_sorted=241<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=25705<>NonFinitesAnalysis=non_finite_op=410571<>StringStripAnalysis=strip=999<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=3772<>ComparisonBehaviorAnalysis=eq_end=21909<>UnsafeDictIterator=createDict=7687<>UnsafeDictIterator=updateDict=18061<>UnsafeDictIterator=createIter=1<>UnsafeDictIterator=next=1<>ArgParse_Parent=created=6<>ArgParse_Parent=argument_added=6<>FileClosedAnalysis=open=9<>FileClosedAnalysis=close=8<>FileClosedAnalysis=end=7<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=108<>PyDocs_MustSortBeforeGroupBy=modify=15,1769404699.338435,1769404775.319717,x,1769404712.1809638,1769404713.0281577,x,x,6.314331,1769404701.5303793
AlexOrlek-figleaf_fasta,original,4,0,0,0,0,0,0.02,original,0.0,0.0,0.28643202781677246,0.0,0.28643202781677246,27624,28.4,25.0,x,,x,x,,x,,x,,1769410462.408545,1769410462.694977,x,x,x,x,x,x,x
AlexOrlek-figleaf_fasta,D,4,0,0,0,0,0,0.08,pymop,5.830964315032959,1.4948313236236572,0.5632302879333496,0.0,7.889025926589966,220740,x,x,0,,0,,,45,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=14<>UnsafeListIterator=18,419,WrongTypeAddedAnalysis=check_append=54<>WrongTypeAddedAnalysis=check_insert=54<>WrongTypeAddedAnalysis=check_extend=54<>WrongTypeAddedAnalysis=check_add=54<>WrongTypeAddedAnalysis=check_add_assign=4<>StringConcatAnalysis=add=4<>BuiltinAllAnalysis=violation=54<>InPlaceSortAnalysis=list_used=17<>InPlaceSortAnalysis=list_sorted=1<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=7<>NonFinitesAnalysis=non_finite_op=54<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=7<>FileClosedAnalysis=open=8<>FileClosedAnalysis=close=7<>FileClosedAnalysis=end=6<>UnsafeListIterator=createList=30<>UnsafeListIterator=updateList=2,1769410488.078149,1769410495.967175,x,1769410493.8727634,1769410495.3675947,x,x,0.03635,1769410491.0384684
AlexOrlek-figleaf_fasta,D,4,0,0,0,0,0,0.86,pymop_libs,13.844095586471557,0.7616522312164307,3.355441929168701,0.0,17.96118974685669,293500,x,x,1,WrongTypeAddedAnalysis=1,1,WrongTypeAddedAnalysis=1;,/figleaf_fasta/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1,1528,UnsafeListIterator=1076<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=390<>ArgParse_Parent=1<>FileClosedAnalysis=14<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=11,229841,UnsafeListIterator=createList=2309<>UnsafeListIterator=updateList=780<>WrongTypeAddedAnalysis=check_append=35797<>WrongTypeAddedAnalysis=check_insert=35797<>WrongTypeAddedAnalysis=check_extend=35797<>WrongTypeAddedAnalysis=check_add=35797<>WrongTypeAddedAnalysis=check_add_assign=1639<>StringConcatAnalysis=add=1639<>BuiltinAllAnalysis=violation=35302<>InPlaceSortAnalysis=list_used=4575<>InPlaceSortAnalysis=list_sorted=5<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=1384<>NonFinitesAnalysis=non_finite_op=35150<>StringStripAnalysis=strip=23<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=199<>ComparisonBehaviorAnalysis=eq_end=1161<>UnsafeDictIterator=createDict=411<>UnsafeDictIterator=updateDict=2009<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=8<>FileClosedAnalysis=close=7<>FileClosedAnalysis=end=6<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=11<>PyDocs_MustSortBeforeGroupBy=modify=7,1769410519.1135056,1769410537.0746953,x,1769410531.6555462,1769410532.4171984,x,x,1.302055,1769410521.2373328
AlexRiina-checkmyreqs,original,3,0,0,0,0,0,0.03,original,0.0,0.0,0.2825181484222412,0.0,0.2825181484222412,32420,44.0,34.4,x,,x,x,,x,,x,,1769409959.907999,1769409960.1905172,x,x,x,x,x,x,x
AlexRiina-checkmyreqs,D,3,0,0,0,0,0,0.18,pymop,4.014003597213745,0.9981920719146729,0.7286996021728516,0.0,5.7408952713012695,243312,x,x,3,FileClosedAnalysis=3,1,FileClosedAnalysis=1;,/mop-with-dynapt/pythonmop/pymop-startup-helper/sitecustomize.py:1901:FileClosedAnalysis=1,38,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=20<>UnsafeListIterator=3<>UnsafeDictIterator=2,473,WrongTypeAddedAnalysis=check_append=66<>WrongTypeAddedAnalysis=check_insert=66<>WrongTypeAddedAnalysis=check_extend=66<>WrongTypeAddedAnalysis=check_add=66<>BuiltinAllAnalysis=violation=66<>InPlaceSortAnalysis=list_used=18<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=2<>NonFinitesAnalysis=non_finite_op=66<>StringStripAnalysis=strip=17<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=2<>FileClosedAnalysis=open=11<>FileClosedAnalysis=close=7<>FileClosedAnalysis=end=9<>UnsafeListIterator=createList=4<>UnsafeDictIterator=createDict=3<>UnsafeDictIterator=updateDict=2,1769409987.6473646,1769409993.38826,x,1769409991.6169412,1769409992.6151333,x,x,0.044427,1769409988.6907027
