project,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,memory_usage,total_violations,violations,unique_violations,unique_violations_count,violations_by_location,total_monitors,monitors,total_events,events,end_to_end_start_time,end_to_end_end_time,time_instrumentation_start,time_instrumentation_end,time_create_monitor_end,time_post_run_start,time_post_run_end,pymop_ast_time,pymop_start_time
nteract-dx,dynapyt_libs,x,x,x,x,x,x,x,dynapyt_libs,2197.8664638996124,0.0,x,0.0,x,104504,x,x,x,x,x,x,,x,,1768889248.3436182,1768889256.5622725,1768887044.2203107,1768889242.0867746,x,x,x,x,x
nteract-pick,original,4,0,0,0,0,0,0.09,original,0.0,0.0,0.3713493347167969,0.0,0.3713493347167969,43496,x,,x,x,,x,,x,,1768888777.7811062,1768888778.1524556,x,x,x,x,x,x,x
nteract-pick,D,4,0,0,0,0,0,0.11,pymop,2.8056783647766115,0.007050752639770508,0.4862213163146973,0.0,3.298950433731079,188452,0,,0,,,25,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,246,UnsafeListIterator=for_loop_start=2<>UnsafeListIterator=end_loop_list_changed=2<>WrongTypeAddedAnalysis=check_append=48<>WrongTypeAddedAnalysis=check_insert=48<>WrongTypeAddedAnalysis=check_extend=48<>WrongTypeAddedAnalysis=check_add=48<>BuiltinAllAnalysis=violation=48<>InPlaceSortAnalysis=list_used=1<>InPlaceSortAnalysis=end_execution=1,1768888881.95761,1768888885.2565603,x,1768888884.6751893,1768888884.68224,x,x,0.088099,1768888884.5396779
nteract-pick,dynapyt,4,0,0,0,0,0,0.28,dynapyt,3.0716090202331543,0.0,0.6389834880828857,0.0,3.71059250831604,51084,0,,0,,,x,,x,,1768888844.4745133,1768888845.1134968,1768888841.379747,1768888844.451356,x,x,x,x,x
nteract-pick,dylin,4,0,0,0,0,0,0.27,dylin,3.0717978477478027,0.0,0.5895240306854248,0.3174326419830322,3.6613218784332275,50724,0,,0,,,x,,x,,1768888985.6110125,1768888986.2005365,1768888982.517093,1768888985.5888908,x,1768888986.2235553,1768888986.540988,x,x
nteract-pick,D,4,0,0,0,0,0,2.70,pymop_libs,8.962508909927369,0.007143735885620117,1.7868797848358153,0.0,10.756532430648804,200960,1,WrongTypeAddedAnalysis=1,1,WrongTypeAddedAnalysis=1,/pick/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1,25,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,421682,UnsafeListIterator=for_loop_start=6537<>UnsafeListIterator=end_loop_list_changed=6537<>WrongTypeAddedAnalysis=check_append=79147<>WrongTypeAddedAnalysis=check_insert=79147<>WrongTypeAddedAnalysis=check_extend=79147<>WrongTypeAddedAnalysis=check_add=79147<>WrongTypeAddedAnalysis=check_add_assign=2299<>Arrays_Comparable=invalid_sorted=5<>StringConcatAnalysis=add=2299<>BuiltinAllAnalysis=violation=79054<>InPlaceSortAnalysis=list_used=7374<>InPlaceSortAnalysis=list_sorted=5<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=937<>Sets_Comparable=invalid_sorted=5<>StringStripAnalysis=strip=41,1768889229.2850714,1768889240.0416038,x,1768889234.5222943,1768889234.529438,x,x,3.725286,1768889232.220242
nteract-pick,dynapyt_libs,x,x,x,x,x,x,x,dynapyt_libs,2170.5424613952637,0.0,x,0.0,x,72740,x,x,x,x,x,x,,x,,1768891472.904877,1768891475.734382,1768889296.6849375,1768891467.2273989,x,x,x,x,x
ntoll-microfs,original,41,0,0,0,0,0,1.16,original,0.0,0.0,1.4665272235870361,0.0,1.4665272235870361,35976,x,,x,x,,x,,x,,1769408032.4921846,1769408033.9587119,x,x,x,x,x,x,x
ntoll-microfs,D,41,0,0,0,0,0,1.26,pymop,3.0825211926574707,0.00790858268737793,1.6047377661590576,0.0,4.695167541503906,160596,0,,0,,,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,4100,UnsafeListIterator=for_loop_start=20<>UnsafeListIterator=end_loop_list_changed=20<>WrongTypeAddedAnalysis=check_append=801<>WrongTypeAddedAnalysis=check_insert=801<>WrongTypeAddedAnalysis=check_extend=801<>WrongTypeAddedAnalysis=check_add=801<>WrongTypeAddedAnalysis=check_add_assign=20<>StringConcatAnalysis=add=20<>BuiltinAllAnalysis=violation=771<>InPlaceSortAnalysis=list_used=43<>InPlaceSortAnalysis=end_execution=1<>StringStripAnalysis=strip=1,1769408123.6217473,1769408128.3169148,x,1769408126.6381814,1769408126.64609,x,x,0.066087,1769408126.3843956
ntoll-microfs,dynapyt,41,0,0,0,0,0,1.45,dynapyt,2.0310912132263184,0.0,1.7249259948730469,0.0,3.7560172080993652,45432,0,,0,,,x,,x,,1769408092.66865,1769408094.393576,1769408090.603125,1769408092.6342163,x,x,x,x,x
ntoll-microfs,dylin,41,0,0,0,0,0,1.43,dylin,2.155996084213257,0.0,1.6822240352630615,0.3335423469543457,3.8382201194763184,45136,0,,0,,,x,,x,,1769408218.030612,1769408219.712836,1769408215.8408277,1769408217.9968238,x,1769408219.7477107,1769408220.081253,x,x
ntoll-microfs,D,41,0,0,0,0,0,4.08,pymop_libs,6.954550672668457,0.00812673568725586,5.69113047013855,0.0,12.653807878494263,192880,2,WrongTypeAddedAnalysis=2,1,WrongTypeAddedAnalysis=1,/home/runner/.local/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,454605,UnsafeListIterator=for_loop_start=10276<>UnsafeListIterator=end_loop_list_changed=10276<>WrongTypeAddedAnalysis=check_append=83062<>WrongTypeAddedAnalysis=check_insert=83062<>WrongTypeAddedAnalysis=check_extend=83062<>WrongTypeAddedAnalysis=check_add=83062<>WrongTypeAddedAnalysis=check_add_assign=2077<>Arrays_Comparable=invalid_sorted=4<>StringConcatAnalysis=add=2077<>BuiltinAllAnalysis=violation=81700<>InPlaceSortAnalysis=list_used=15620<>InPlaceSortAnalysis=list_sorted=4<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=194<>Sets_Comparable=invalid_sorted=4<>StringStripAnalysis=strip=124,1769408435.2886868,1769408447.9424946,x,1769408440.6018934,1769408440.6100202,x,x,1.641344,1769408438.058227
ntoll-microfs,dynapyt_libs,41,0,0,0,0,0,3.69,dynapyt_libs,1985.2265503406525,0.0,5.844371318817139,0.0,1991.0709216594696,50352,0,,0,,,x,,x,,1769410488.021257,1769410493.8656282,1769408497.5990584,1769410482.8256087,x,x,x,x,x
ntoll-uflash,original,62,0,0,0,0,0,0.20,original,0.0,0.0,0.47324705123901367,0.0,0.47324705123901367,50028,x,,x,x,,x,,x,,1769403500.2730393,1769403500.7462864,x,x,x,x,x,x,x
ntoll-uflash,D,62,0,0,0,0,0,1.70,pymop,2.758895738998413,0.007569551467895508,1.9126891055908204,0.0,4.679154396057129,180836,0,,0,,,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,170683,UnsafeListIterator=for_loop_start=115<>UnsafeListIterator=end_loop_list_changed=115<>WrongTypeAddedAnalysis=check_append=30855<>WrongTypeAddedAnalysis=check_insert=30855<>WrongTypeAddedAnalysis=check_extend=30855<>WrongTypeAddedAnalysis=check_add=30855<>WrongTypeAddedAnalysis=check_add_assign=7718<>StringConcatAnalysis=add=7718<>BuiltinAllAnalysis=violation=30820<>InPlaceSortAnalysis=list_used=771<>InPlaceSortAnalysis=end_execution=1<>Thread_OverrideRun=run=1<>StringStripAnalysis=strip=4,1769403586.7909043,1769403591.4700587,x,1769403589.430459,1769403589.4380286,x,x,0.119341,1769403589.221989
ntoll-uflash,dynapyt,62,0,0,0,0,0,4.60,dynapyt,2.3805432319641113,0.0,4.865537405014038,0.0,7.246080636978149,60500,0,,0,,,x,,x,,1769403554.852825,1769403559.7183623,1769403552.4390795,1769403554.8196228,x,x,x,x,x
ntoll-uflash,dylin,62,0,0,0,0,0,2.73,dylin,2.368995428085327,0.0,2.9815752506256104,0.32669854164123535,5.3505706787109375,60296,0,,0,,,x,,x,,1769403670.4368672,1769403673.4184425,1769403668.0346198,1769403670.4036152,x,1769403673.4530206,1769403673.779719,x,x
ntoll-uflash,D,62,0,0,0,0,0,5.49,pymop_libs,6.343262661346436,0.007576704025268555,7.138453017822266,0.0,13.48929238319397,217336,0,,0,,,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,762495,UnsafeListIterator=for_loop_start=14194<>UnsafeListIterator=end_loop_list_changed=14194<>WrongTypeAddedAnalysis=check_append=138574<>WrongTypeAddedAnalysis=check_insert=138574<>WrongTypeAddedAnalysis=check_extend=138574<>WrongTypeAddedAnalysis=check_add=138574<>WrongTypeAddedAnalysis=check_add_assign=10069<>Arrays_Comparable=invalid_sorted=4<>StringConcatAnalysis=add=10069<>BuiltinAllAnalysis=violation=136675<>InPlaceSortAnalysis=list_used=22477<>InPlaceSortAnalysis=list_sorted=4<>InPlaceSortAnalysis=end_execution=1<>Thread_OverrideRun=run=1<>ItemInList=list_contains=298<>Sets_Comparable=invalid_sorted=4<>StringStripAnalysis=strip=209,1769403877.0566282,1769403890.5459206,x,1769403882.185557,1769403882.1931336,x,x,1.214334,1769403879.6442268
ntoll-uflash,dynapyt_libs,62,0,0,0,0,0,8.09,dynapyt_libs,1915.8258261680603,0.0,10.267943382263184,0.0,1926.0937695503235,67520,0,,0,,,x,,x,,1769405858.500017,1769405868.7679603,1769403937.858488,1769405853.6843143,x,x,x,x,x
nucypher-pyUmbral,original,137,0,0,0,0,0,1.32,original,0.0,0.0,1.982051134109497,0.0,1.982051134109497,69660,x,,x,x,,x,,x,,1768874722.7225986,1768874724.7046497,x,x,x,x,x,x,x
nucypher-pyUmbral,D,137,0,0,0,0,0,7.65,pymop,4.212126044403076,0.007910966873168945,8.273397894729614,0.0,12.49343490600586,193744,0,,0,,,25,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,1429194,UnsafeListIterator=for_loop_start=855<>UnsafeListIterator=end_loop_list_changed=855<>WrongTypeAddedAnalysis=check_append=279448<>WrongTypeAddedAnalysis=check_insert=279448<>WrongTypeAddedAnalysis=check_extend=279448<>WrongTypeAddedAnalysis=check_add=279448<>WrongTypeAddedAnalysis=check_add_assign=13588<>StringConcatAnalysis=add=13588<>BuiltinAllAnalysis=violation=279269<>InPlaceSortAnalysis=list_used=3246<>InPlaceSortAnalysis=end_execution=1,1768874860.0797913,1768874872.5732262,x,1768874864.0508564,1768874864.0587673,x,x,0.241061,1768874863.924886
nucypher-pyUmbral,dynapyt,137,0,0,0,0,0,32.27,dynapyt,5.320248126983643,0.0,33.09615516662598,0.0,38.41640329360962,82456,0,,0,,,x,,x,,1768874791.4286397,1768874824.5247948,1768874786.0849602,1768874791.4052083,x,x,x,x,x
nucypher-pyUmbral,dylin,137,0,0,0,0,0,23.97,dylin,5.295013666152954,0.0,24.74857807159424,0.3300306797027588,30.043591737747192,82088,0,,0,,,x,,x,,1768874972.2484353,1768874996.9970133,1768874966.9299097,1768874972.2249234,x,1768874997.022388,1768874997.3524187,x,x
nucypher-pyUmbral,D,137,0,0,0,0,0,19.97,pymop_libs,13.513705311309815,0.007657527923583984,21.64510196636963,0.0,35.16646480560303,232488,0,,0,,,25,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,4503492,UnsafeListIterator=for_loop_start=36374<>UnsafeListIterator=end_loop_list_changed=36374<>WrongTypeAddedAnalysis=check_append=866200<>WrongTypeAddedAnalysis=check_insert=866200<>WrongTypeAddedAnalysis=check_extend=866200<>WrongTypeAddedAnalysis=check_add=866200<>WrongTypeAddedAnalysis=check_add_assign=21576<>Arrays_Comparable=invalid_sorted=42<>StringConcatAnalysis=add=21576<>BuiltinAllAnalysis=violation=861894<>InPlaceSortAnalysis=list_used=58560<>InPlaceSortAnalysis=list_sorted=42<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=1727<>Sets_Comparable=invalid_sorted=42<>StringStripAnalysis=strip=484,1768875302.1497226,1768875337.3161874,x,1768875306.746441,1768875306.7540984,x,x,8.916987,1768875305.3136141
nucypher-pyUmbral,dynapyt_libs,x,x,x,x,x,x,x,dynapyt_libs,2209.9384455680847,0.0,x,0.0,x,83268,x,x,x,x,x,x,,x,,1768877611.3426027,1768877615.7326517,1768875396.1796148,1768877606.1180604,x,x,x,x,x
nunenuh-python-grpc,original,5,0,0,0,0,0,0.04,original,0.0,0.0,0.29823923110961914,0.0,0.29823923110961914,27524,x,,x,x,,x,,x,,1769393088.3294551,1769393088.6276944,x,x,x,x,x,x,x
nunenuh-python-grpc,D,5,0,0,0,0,0,0.05,pymop,2.1086998245239257,0.007380485534667969,0.3502702453613281,0.0,2.466350555419922,156268,0,,0,,,23,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,156,WrongTypeAddedAnalysis=check_append=28<>WrongTypeAddedAnalysis=check_insert=28<>WrongTypeAddedAnalysis=check_extend=28<>WrongTypeAddedAnalysis=check_add=28<>WrongTypeAddedAnalysis=check_add_assign=4<>StringConcatAnalysis=add=4<>BuiltinAllAnalysis=violation=27<>InPlaceSortAnalysis=list_used=8<>InPlaceSortAnalysis=end_execution=1,1769393162.2160146,1769393164.6823652,x,1769393164.3187644,1769393164.326145,x,x,0.00595,1769393164.1069596
nunenuh-python-grpc,dynapyt,5,0,0,0,0,0,0.22,dynapyt,1.328056812286377,0.0,0.4753990173339844,0.0,1.8034558296203613,39736,0,,0,,,x,,x,,1769393140.8882737,1769393141.3636727,1769393139.536575,1769393140.864632,x,x,x,x,x
nunenuh-python-grpc,dylin,5,0,0,0,0,0,0.24,dylin,1.3431565761566162,0.0,0.4948756694793701,0.3349432945251465,1.8380322456359863,41620,0,,0,,,x,,x,,1769393240.7962947,1769393241.2911704,1769393239.4301162,1769393240.7732728,x,1769393241.315574,1769393241.6505172,x,x
nunenuh-python-grpc,D,5,0,0,0,0,0,0.96,pymop_libs,6.065368118743897,0.0077207088470458984,2.473588761825561,0.0,8.546677589416504,193600,1,WrongTypeAddedAnalysis=1,1,WrongTypeAddedAnalysis=1,/home/runner/.local/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,234875,UnsafeListIterator=for_loop_start=3711<>UnsafeListIterator=end_loop_list_changed=3711<>WrongTypeAddedAnalysis=check_append=43741<>WrongTypeAddedAnalysis=check_insert=43741<>WrongTypeAddedAnalysis=check_extend=43741<>WrongTypeAddedAnalysis=check_add=43741<>WrongTypeAddedAnalysis=check_add_assign=1560<>Arrays_Comparable=invalid_sorted=4<>StringConcatAnalysis=add=1560<>BuiltinAllAnalysis=violation=43157<>InPlaceSortAnalysis=list_used=6070<>InPlaceSortAnalysis=list_sorted=4<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=114<>Sets_Comparable=invalid_sorted=4<>StringStripAnalysis=strip=15,1769393415.710467,1769393424.2571447,x,1769393420.6388552,1769393420.646576,x,x,1.13698,1769393418.3675828
nunenuh-python-grpc,dynapyt_libs,5,0,0,0,0,0,1.25,dynapyt_libs,1747.8463234901428,0.0,3.3630247116088867,0.0,1751.2093482017517,43932,0,,0,,,x,,x,,1769395218.7461486,1769395222.1091733,1769393466.019871,1769395213.8661945,x,x,x,x,x
nvictus-svgpath2mpl,original,1,0,0,0,0,0,1.28,original,0.0,0.0,1.5864276885986328,0.0,1.5864276885986328,76304,x,,x,x,,x,,x,,1768878045.2617662,1768878046.848194,x,x,x,x,x,x,x
nvictus-svgpath2mpl,D,1,0,0,0,0,0,0.40,pymop,2.631651987213135,0.007036685943603516,0.4624284609375,0.0,3.1011171340942383,182144,0,,0,,,22,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,41,WrongTypeAddedAnalysis=check_append=8<>WrongTypeAddedAnalysis=check_insert=8<>WrongTypeAddedAnalysis=check_extend=8<>WrongTypeAddedAnalysis=check_add=8<>BuiltinAllAnalysis=violation=8<>InPlaceSortAnalysis=end_execution=1,1768878132.9947932,1768878136.0959103,x,1768878135.2564762,1768878135.2635128,x,x,0.369969,1768878135.1943085
nvictus-svgpath2mpl,dynapyt,1,0,0,0,0,0,0.56,dynapyt,1.3017354011535645,0.0,0.9490835666656494,0.0,2.250818967819214,83688,0,,0,,,x,,x,,1768878104.3628004,1768878105.311884,1768878103.0389383,1768878104.3406737,x,x,x,x,x
nvictus-svgpath2mpl,dylin,1,0,0,0,0,0,0.57,dylin,1.3286428451538086,0.0,0.9121394157409668,0.33581018447875977,2.2407822608947754,85888,0,,0,,,x,,x,,1768878228.100347,1768878229.0124865,1768878226.7491522,1768878228.077795,x,1768878229.0367236,1768878229.3725338,x,x
nvictus-svgpath2mpl,D,1,0,0,0,0,0,39.32,pymop_libs,42.577449297698976,0.00698542594909668,1.8503916504058822,0.0,44.434826374053955,254156,4,WrongTypeAddedAnalysis=3;InPlaceSortAnalysis=1,3,WrongTypeAddedAnalysis=2;InPlaceSortAnalysis=1,/svgpath2mpl/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1;/svgpath2mpl/venv/lib/python3.12/site-packages/svgpath2mpl.py:517:WrongTypeAddedAnalysis=1;/svgpath2mpl/venv/lib/python3.12/site-packages/pyparsing/util.py:273:InPlaceSortAnalysis=1,22,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,2201111,UnsafeListIterator=for_loop_start=6986<>UnsafeListIterator=end_loop_list_changed=6986<>WrongTypeAddedAnalysis=check_append=423605<>WrongTypeAddedAnalysis=check_insert=423605<>WrongTypeAddedAnalysis=check_extend=423605<>WrongTypeAddedAnalysis=check_add=423605<>WrongTypeAddedAnalysis=check_add_assign=10658<>Arrays_Comparable=invalid_sorted=4602<>StringConcatAnalysis=add=10658<>BuiltinAllAnalysis=violation=422512<>InPlaceSortAnalysis=list_used=24589<>InPlaceSortAnalysis=list_sorted=4602<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=5330<>Sets_Comparable=invalid_sorted=4602<>StringStripAnalysis=strip=5165,1768878439.757584,1768878484.1924105,x,1768878442.5924244,1768878442.5994098,x,x,39.742609,1768878441.8702247
nvictus-svgpath2mpl,dynapyt_libs,x,x,x,x,x,x,x,dynapyt_libs,2130.408838033676,0.0,x,0.0,x,127668,x,x,x,x,x,x,,x,,1768880669.7932677,1768880693.0104737,1768878534.2971532,1768880664.7059913,x,x,x,x,x
nvlinhvn-HSTransform,original,2,0,0,0,0,0,0.50,original,0.0,0.0,0.8028805255889893,0.0,0.8028805255889893,98328,x,,x,x,,x,,x,,1768885140.2328162,1768885141.0356967,x,x,x,x,x,x,x
